pathway,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,p_value,padj,qvalue,geneID,Count,rank,cancer,method,relative_rank
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN,GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN,53/2153,12120/248612,0.00437293729372937,0.504953407556269,-5.22274717067795,0.999999996542491,0.999999999999969,0.631091617933703,hsa-let-7c-3p:TMEM259/hsa-let-7c-5p:SRCAP/hsa-miR-10b-5p:RTKN/hsa-miR-124-3p:B4GALT1/hsa-miR-125b-5p:SRCAP/hsa-miR-1276:SRCAP/hsa-miR-134-3p:ATAD3B/hsa-miR-139-3p:B4GALT1/hsa-miR-143-3p:B4GALT1/hsa-miR-148b-5p:B4GALT1/hsa-miR-149-5p:ATAD3B/hsa-miR-155-5p:B4GALT1/hsa-miR-16-1-3p:B4GALT1/hsa-miR-181b-5p:B4GALT1/hsa-miR-182-5p:TPM2/hsa-miR-195-5p:B4GALT1/hsa-miR-19a-3p:B4GALT1/hsa-miR-204-5p:B4GALT1/hsa-miR-2114-3p:B4GALT1/hsa-miR-3127-5p:B4GALT1/hsa-miR-3156-3p:B4GALT1/hsa-miR-3170:RASSF7/hsa-miR-32-3p:B4GALT1/hsa-miR-3200-3p:B4GALT1/hsa-miR-342-5p:TPM2/hsa-miR-3609:B4GALT1/hsa-miR-3613-3p:B4GALT1/hsa-miR-3662:B4GALT1/hsa-miR-3662:SRCAP/hsa-miR-376c-3p:B4GALT1/hsa-miR-377-5p:SRCAP/hsa-miR-378d:SRCAP/hsa-miR-381-5p:SRCAP/hsa-miR-383-5p:B4GALT1/hsa-miR-4446-3p:B4GALT1/hsa-miR-4652-5p:SRCAP/hsa-miR-4664-5p:TPM2/hsa-miR-4665-5p:TMEM259/hsa-miR-4726-5p:TPM2/hsa-miR-4756-3p:CFAP410/hsa-miR-486-3p:SRCAP/hsa-miR-5001-5p:B4GALT1/hsa-miR-506-3p:B4GALT1/hsa-miR-590-3p:B4GALT1/hsa-miR-615-5p:TMEM259/hsa-miR-6507-5p:B4GALT1/hsa-miR-671-5p:SRCAP/hsa-miR-6783-3p:SRCAP/hsa-miR-767-3p:TMEM259/hsa-miR-767-5p:TMEM259/hsa-miR-7705:B4GALT1/hsa-miR-7974:B4GALT1/hsa-miR-96-5p:SRCAP,53,428,BRCA,Edge_ORA,0.9907407407407407
HP_CERVICAL_NEOPLASM,HP_CERVICAL_NEOPLASM,2/411,172/248612,0.0116279069767442,7.03366717591807,3.22117360087294,0.0333419289771825,0.126999032845673,0.0926712396172428,hsa-miR-301a-5p:FGFR3/hsa-miR-99b-5p:FGFR3,2,89,CESC,Edge_ORA,0.26253687315634217
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER,ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER,6/411,1937/248612,0.00309757356737222,1.8737079312203,1.57089746086466,0.104686084912105,0.264298390274775,0.192858629761131,hsa-miR-129-5p:CDKN2A/hsa-miR-181c-5p:MELK/hsa-miR-181d-5p:MELK/hsa-miR-20a-5p:PCLAF/hsa-miR-29b-2-5p:TRIP13/hsa-miR-363-3p:TRIP13,6,134,CESC,Edge_ORA,0.3952802359882006
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN,PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN,1/411,116/248612,0.00862068965517241,5.21461532007719,1.84759403993831,0.174669881419885,0.379571088470134,0.276973158796713,hsa-miR-4724-5p:FEZ1,1,155,CESC,Edge_ORA,0.45722713864306785
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP,PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP,7/411,3273/248612,0.00213871066300031,1.29369619306528,0.688283474106321,0.299327277637628,0.545548102791162,0.398086645415069,hsa-miR-129-5p:CDKN2A/hsa-miR-141-3p:PMAIP1/hsa-miR-18a-5p:CDKN2B/hsa-miR-20b-3p:CDKN2B/hsa-miR-301a-5p:ERMP1/hsa-miR-32-3p:CDKN2B/hsa-miR-592:CDKN2B,7,186,CESC,Edge_ORA,0.5486725663716814
HP_NEOPLASM_OF_THE_COLON,HP_NEOPLASM_OF_THE_COLON,17/485,1245/248612,0.0136546184738956,6.9993855835714,9.38241410117348,7.62300318921354e-10,3.53925148070629e-8,3.15236973990034e-8,hsa-let-7a-3p:SDHA/hsa-let-7b-3p:SDHA/hsa-let-7f-1-3p:SDHA/hsa-miR-125b-2-3p:SDHA/hsa-miR-136-3p:SDHA/hsa-miR-224-5p:SDHA/hsa-miR-26a-5p:RPL26/hsa-miR-26b-5p:RPL26/hsa-miR-330-3p:RPL26/hsa-miR-342-3p:SDHA/hsa-miR-375-3p:SDHA/hsa-miR-505-3p:SDHA/hsa-miR-577:PDGFRA/hsa-miR-628-5p:BLM/hsa-miR-6509-5p:SDHA/hsa-miR-664b-3p:SDHA/hsa-miR-9-5p:SDHA,17,7,COAD,Edge_ORA,0.021538461538461538
WATANABE_COLON_CANCER_MSI_VS_MSS_DN,WATANABE_COLON_CANCER_MSI_VS_MSS_DN,10/485,498/248612,0.0200803212851406,10.2932140934874,9.17802012739233,7.36762322681216e-8,2.66053060968217e-6,2.36970337704485e-6,hsa-miR-130b-5p:OLFM4/hsa-miR-188-5p:GPS2/hsa-miR-18a-3p:GPS2/hsa-miR-26a-1-3p:SEMA5A/hsa-miR-324-3p:GPS2/hsa-miR-34c-3p:GPS2/hsa-miR-361-3p:GPS2/hsa-miR-378a-5p:GPS2/hsa-miR-5000-3p:GPS2/hsa-miR-642a-5p:PDK3,10,9,COAD,Edge_ORA,0.027692307692307693
WATANABE_COLON_CANCER_MSI_VS_MSS_UP,WATANABE_COLON_CANCER_MSI_VS_MSS_UP,6/485,421/248612,0.0142517814726841,7.3054925680143,5.72481001693887,2.0173865336005e-4,0.00409781639637617,0.00364987695223788,hsa-miR-1296-5p:REG4/hsa-miR-199b-5p:REG4/hsa-miR-605-5p:TFAP2A/hsa-miR-628-5p:TFAP2A/hsa-miR-6715b-3p:TFAP2A/hsa-miR-744-3p:TFAP2A,6,16,COAD,Edge_ORA,0.04923076923076923
HP_ADENOCARCINOMA_OF_THE_COLON,HP_ADENOCARCINOMA_OF_THE_COLON,3/485,194/248612,0.0154639175257732,7.92683600807737,4.26715351733494,0.0067124064966759,0.0646762876250589,0.0576064100304168,hsa-miR-26a-5p:RPL26/hsa-miR-26b-5p:RPL26/hsa-miR-330-3p:RPL26,3,31,COAD,Edge_ORA,0.09538461538461539
LOPES_METHYLATED_IN_COLON_CANCER_DN,LOPES_METHYLATED_IN_COLON_CANCER_DN,5/485,841/248612,0.00594530321046373,3.04757468404084,2.62970201775207,0.0256242952828744,0.189270362884867,0.16858089001891,hsa-miR-26a-1-3p:PITX2/hsa-miR-605-5p:TFAP2A/hsa-miR-628-5p:TFAP2A/hsa-miR-6715b-3p:TFAP2A/hsa-miR-744-3p:TFAP2A,5,43,COAD,Edge_ORA,0.13230769230769232
CAMPS_COLON_CANCER_COPY_NUMBER_DN,CAMPS_COLON_CANCER_COPY_NUMBER_DN,2/485,207/248612,0.00966183574879227,4.95267692614174,2.51530324913071,0.0623552977507199,0.382367391867622,0.34057014660274,hsa-miR-125a-5p:EEF1G/hsa-miR-590-5p:NEGR1,2,53,COAD,Edge_ORA,0.16307692307692306
GRADE_COLON_AND_RECTAL_CANCER_UP,GRADE_COLON_AND_RECTAL_CANCER_UP,14/485,4663/248612,0.00300235899635428,1.53901541196212,1.64277617941904,0.0766902329587149,0.437268872133023,0.389470250482855,hsa-miR-106a-5p:CCT5/hsa-miR-106a-5p:NIP7/hsa-miR-301a-5p:MLST8/hsa-miR-301a-5p:POFUT1/hsa-miR-301a-5p:POLR1D/hsa-miR-301b-5p:POLR1D/hsa-miR-4668-3p:MTHFD1/hsa-miR-577:CCT5/hsa-miR-577:MTHFD1/hsa-miR-628-5p:GCSH/hsa-miR-628-5p:OLA1/hsa-miR-628-5p:POFUT1/hsa-miR-642a-5p:PDK3/hsa-miR-642a-5p:SNRPB,14,57,COAD,Edge_ORA,0.1753846153846154
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,6/485,1940/248612,0.00309278350515464,1.58536720161547,1.14436179343135,0.18129870195192,0.647495364114001,0.576716518644049,hsa-miR-301a-5p:TCF3/hsa-miR-605-5p:TFAP2A/hsa-miR-628-5p:TCF3/hsa-miR-628-5p:TFAP2A/hsa-miR-6715b-3p:TFAP2A/hsa-miR-744-3p:TFAP2A,6,91,COAD,Edge_ORA,0.28
GRADE_COLON_VS_RECTAL_CANCER_UP,GRADE_COLON_VS_RECTAL_CANCER_UP,1/485,150/248612,0.00666666666666667,3.4173470790378,1.30932867284986,0.253976628456887,0.749556108886059,0.667620825728473,hsa-miR-26a-1-3p:CANX,1,109,COAD,Edge_ORA,0.3353846153846154
CAMPS_COLON_CANCER_COPY_NUMBER_UP,CAMPS_COLON_CANCER_COPY_NUMBER_UP,5/485,1771/248612,0.00282326369282891,1.44721079010635,0.835039333098999,0.265603549818963,0.749556108886059,0.667620825728473,hsa-miR-106a-5p:PTPRD/hsa-miR-153-5p:PTPRD/hsa-miR-301a-5p:LCN10/hsa-miR-3605-3p:MSI2/hsa-miR-642a-5p:PTPRD,5,112,COAD,Edge_ORA,0.3446153846153846
BARRIER_COLON_CANCER_RECURRENCE_UP,BARRIER_COLON_CANCER_RECURRENCE_UP,1/485,207/248612,0.00483091787439614,2.47633846307087,0.939474437796648,0.332612305417081,0.815911260104664,0.726722579850308,hsa-miR-301a-5p:WDHD1,1,132,COAD,Edge_ORA,0.40615384615384614
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER,MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER,1/485,271/248612,0.003690036900369,1.89152052345266,0.649210903552931,0.411088524565916,0.909886969078855,0.810425640475094,hsa-miR-301a-5p:FOXQ1,1,146,COAD,Edge_ORA,0.4492307692307692
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,1/485,274/248612,0.00364963503649635,1.87081044472872,0.637633826636335,0.414532165760012,0.910290228864892,0.810784819231888,hsa-miR-577:SLC2A1,1,148,COAD,Edge_ORA,0.4553846153846154
GRADE_COLON_VS_RECTAL_CANCER_DN,GRADE_COLON_VS_RECTAL_CANCER_DN,4/485,1832/248612,0.00218340611353712,1.1192184756674,0.226435933294743,0.479802564182787,0.988655898110284,0.880584200746002,hsa-miR-301a-5p:LMNB2/hsa-miR-301a-5p:TCF3/hsa-miR-577:LMNB2/hsa-miR-628-5p:TCF3,4,156,COAD,Edge_ORA,0.48
WEBER_METHYLATED_IN_COLON_CANCER,WEBER_METHYLATED_IN_COLON_CANCER,1/485,536/248612,0.00186567164179104,0.956347130327743,-0.0447297885871422,0.649289997169115,0.999999998331355,0.890688257623069,hsa-miR-26a-1-3p:DAP,1,189,COAD,Edge_ORA,0.5815384615384616
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,5/485,2911/248612,0.00171762281003092,0.880456993912178,-0.28683744177013,0.671372575280835,0.999999998331355,0.890688257623069,hsa-miR-106a-5p:DSP/hsa-miR-301a-5p:FOXQ1/hsa-miR-301a-5p:WNT9A/hsa-miR-301b-5p:WNT9A/hsa-miR-577:DSP,5,196,COAD,Edge_ORA,0.6030769230769231
SOGA_COLORECTAL_CANCER_MYC_UP,SOGA_COLORECTAL_CANCER_MYC_UP,2/485,1246/248612,0.00160513643659711,0.822796246959342,-0.277240045085481,0.69925752982465,0.999999998331355,0.890688257623069,hsa-miR-301a-5p:POLR1D/hsa-miR-301b-5p:POLR1D,2,203,COAD,Edge_ORA,0.6246153846153846
GRADE_COLON_AND_RECTAL_CANCER_DN,GRADE_COLON_AND_RECTAL_CANCER_DN,4/485,2603/248612,0.00153668843641952,0.78770966093841,-0.481377563156282,0.747516760510233,0.999999998331355,0.890688257623069,hsa-miR-20a-3p:CFD/hsa-miR-26a-1-3p:DAP/hsa-miR-423-3p:CFD/hsa-miR-532-3p:CFD,4,214,COAD,Edge_ORA,0.6584615384615384
WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,1/485,717/248612,0.00139470013947001,0.71492616716272,-0.337969163099088,0.753928709390123,0.999999998331355,0.890688257623069,hsa-miR-106a-5p:SOX4,1,215,COAD,Edge_ORA,0.6615384615384615
LOPES_METHYLATED_IN_COLON_CANCER_UP,LOPES_METHYLATED_IN_COLON_CANCER_UP,1/485,793/248612,0.00126103404791929,0.646408653033632,-0.440925229090826,0.787962929800398,0.999999998331355,0.890688257623069,hsa-miR-33b-5p:GDNF,1,227,COAD,Edge_ORA,0.6984615384615385
LAIHO_COLORECTAL_CANCER_SERRATED_DN,LAIHO_COLORECTAL_CANCER_SERRATED_DN,1/485,1596/248612,6.265664160401e-4,0.321179236751673,-1.20282666157325,0.956134073486895,0.999999998331355,0.890688257623069,hsa-miR-106a-5p:GTF2IRD1,1,286,COAD,Edge_ORA,0.88
LAIHO_COLORECTAL_CANCER_SERRATED_UP,LAIHO_COLORECTAL_CANCER_SERRATED_UP,1/485,1673/248612,5.9772863120143e-4,0.306396928784023,-1.25851432309108,0.962295426681195,0.999999998331355,0.890688257623069,hsa-miR-628-5p:NDUFV2,1,291,COAD,Edge_ORA,0.8953846153846153
TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA,TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA,18/750,2440/248612,0.00737704918032787,2.44536393442623,3.9467409969901,5.8262186864291e-4,0.0043472554814125,0.00316078260721256,hsa-miR-149-5p:NFIB/hsa-miR-183-5p:NFIB/hsa-miR-1910-5p:NFIB/hsa-miR-195-5p:MELK/hsa-miR-205-5p:NFIB/hsa-miR-224-3p:NFIB/hsa-miR-224-5p:NFIB/hsa-miR-30a-5p:MELK/hsa-miR-30c-5p:MELK/hsa-miR-30e-5p:MELK/hsa-miR-365a-3p:NFIB/hsa-miR-365b-3p:NFIB/hsa-miR-452-5p:NFIB/hsa-miR-455-3p:NFIB/hsa-miR-4652-5p:NFIB/hsa-miR-708-3p:NFIB/hsa-miR-940:NFIB/hsa-miR-944:NFIB,18,52,ESCA,Edge_ORA,0.13402061855670103
STONER_ESOPHAGEAL_CARCINOGENESIS_UP,STONER_ESOPHAGEAL_CARCINOGENESIS_UP,14/750,1941/248612,0.00721277691911386,2.39091052721965,3.38406535409373,0.00277182802324339,0.0156237234182308,0.0113596252742427,hsa-miR-1258:PCLAF/hsa-miR-129-5p:PCLAF/hsa-miR-133a-3p:PVR/hsa-miR-133b:PVR/hsa-miR-153-5p:PCLAF/hsa-miR-153-5p:USP14/hsa-miR-195-5p:USP14/hsa-miR-224-3p:PVR/hsa-miR-29b-2-5p:TGFA/hsa-miR-335-3p:TGFA/hsa-miR-34c-5p:PVR/hsa-miR-375-3p:USP14/hsa-miR-6499-3p:PVR/hsa-miR-708-5p:PVR,14,68,ESCA,Edge_ORA,0.17525773195876287
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN,2/750,259/248612,0.00772200772200772,2.55971171171171,1.3814823386621,0.184355784917348,0.390874560371208,0.284195285348572,hsa-miR-205-3p:NEDD9/hsa-miR-452-5p:NEDD9,2,183,ESCA,Edge_ORA,0.47164948453608246
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP,WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP,6/750,1752/248612,0.00342465753424658,1.13521461187215,0.3124288581114,0.434224785421106,0.692003476159149,0.503138718422821,hsa-miR-149-5p:DAP/hsa-miR-205-5p:GCC2/hsa-miR-34b-3p:GCC2/hsa-miR-548f-3p:C1R/hsa-miR-6499-3p:GCC2/hsa-miR-708-3p:DAP,6,243,ESCA,Edge_ORA,0.6262886597938144
HP_ESOPHAGEAL_NEOPLASM,HP_ESOPHAGEAL_NEOPLASM,1/750,479/248612,0.00208768267223382,0.692030619345859,-0.371123846064348,0.765101540710376,0.934500271744816,0.679452178045607,hsa-miR-6507-5p:BLM,1,317,ESCA,Edge_ORA,0.8170103092783505
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,1/750,1175/248612,8.5106382978723e-4,0.282112907801418,-1.35683983152709,0.971517312140181,0.999981611704603,0.727062050832429,hsa-miR-183-5p:FOXA3,1,365,ESCA,Edge_ORA,0.9407216494845361
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN,WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN,2/750,2246/248612,8.9047195013357e-4,0.295176016622143,-1.84578448206716,0.991392899427517,0.999981611704603,0.727062050832429,hsa-miR-1293:KCNK5/hsa-miR-483-3p:KCNK5,2,379,ESCA,Edge_ORA,0.9768041237113402
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,4/430,1396/248612,0.00286532951289398,1.65664023455721,1.02409717808716,0.223864043870204,0.480080427829603,0.359358448901691,hsa-miR-129-1-3p:EGFR/hsa-miR-141-3p:EGFR/hsa-miR-221-3p:EGFR/hsa-miR-532-5p:SLC2A1,4,146,KIRC,Edge_ORA,0.4634920634920635
KEGG_RENAL_CELL_CARCINOMA,KEGG_RENAL_CELL_CARCINOMA,2/430,1333/248612,0.00150037509377344,0.867468029798147,-0.201953492925179,0.671491836844223,0.919805659833961,0.688509499758754,hsa-miR-138-5p:TGFA/hsa-miR-532-5p:SLC2A1,2,229,KIRC,Edge_ORA,0.726984126984127
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,1/430,1200/248612,8.3333333333333e-4,0.481806201550388,-0.74899981809306,0.875363036033613,0.999981253469591,0.748523979205308,hsa-miR-532-5p:SLC2A1,1,271,KIRC,Edge_ORA,0.8603174603174604
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,1/325,598/248612,0.00167224080267559,1.27919732441472,0.247313945445137,0.54305533685675,0.856341210538666,0.639910083678974,hsa-miR-124-3p:TGFA,1,185,KIRP,Edge_ORA,0.6313993174061433
LEE_LIVER_CANCER_MYC_TGFA_DN,LEE_LIVER_CANCER_MYC_TGFA_DN,17/362,855/248612,0.0198830409356725,13.6551452295564,14.1549079963259,2.26095633268521e-14,3.34621537237411e-12,2.4870519659537298e-12,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-182-5p:KHK/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-326:KHK/hsa-miR-330-5p:KHK/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-6844:KHK/hsa-miR-760:KHK/hsa-miR-877-5p:PCK1/hsa-miR-9-5p:KHK/hsa-miR-93-5p:PCK1/hsa-miR-96-5p:KHK,17,2,LIHC,Edge_ORA,0.006756756756756757
DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,20/362,1620/248612,0.0123456790123457,8.47868494645659,11.532172471022,7.47182207866477e-13,5.5291483382119296e-11,4.10950214326562e-11,hsa-miR-103a-3p:ASPA/hsa-miR-106b-5p:PCK1/hsa-miR-1185-1-3p:ASPA/hsa-miR-1224-5p:PCK1/hsa-miR-1301-3p:C1R/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-224-5p:ASPA/hsa-miR-323b-3p:PCK1/hsa-miR-421:ASPA/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-541-3p:GPR88/hsa-miR-548d-3p:GHR/hsa-miR-548f-3p:C1R/hsa-miR-654-5p:GPR88/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1/hsa-miR-939-5p:F9,20,4,LIHC,Edge_ORA,0.013513513513513514
LEE_LIVER_CANCER_SURVIVAL_UP,LEE_LIVER_CANCER_SURVIVAL_UP,26/362,3189/248612,0.0081530260269677,5.5992820624765,9.98227433000138,3.12299087411243e-12,1.78709520456386e-10,1.32824643582449e-10,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-1270:CES3/hsa-miR-17-5p:PCK1/hsa-miR-182-5p:KHK/hsa-miR-196a-5p:ACSL6/hsa-miR-19a-3p:ZBTB20/hsa-miR-19b-3p:ZBTB20/hsa-miR-200c-3p:AMACR/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-214-3p:CES3/hsa-miR-323b-3p:PCK1/hsa-miR-326:KHK/hsa-miR-330-5p:KHK/hsa-miR-34b-3p:AMACR/hsa-miR-4326:AMACR/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-6844:KHK/hsa-miR-6844:ZBTB20/hsa-miR-760:KHK/hsa-miR-877-5p:PCK1/hsa-miR-9-5p:KHK/hsa-miR-93-5p:PCK1/hsa-miR-96-5p:KHK,26,5,LIHC,Edge_ORA,0.016891891891891893
LEE_LIVER_CANCER_E2F1_DN,LEE_LIVER_CANCER_E2F1_DN,11/362,426/248612,0.0258215962441315,17.7335875288564,13.2000338949789,5.770101794182079e-11,2.13493766384737e-9,1.5867779934000702e-9,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-548d-3p:GHR/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1,11,8,LIHC,Edge_ORA,0.02702702702702703
LEE_LIVER_CANCER_MYC_E2F1_DN,LEE_LIVER_CANCER_MYC_E2F1_DN,11/362,572/248612,0.0192307692307692,13.207182320442,11.161496078213199,1.2637722818832401e-9,3.40069632215853e-8,2.52754456376647e-8,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-548d-3p:GHR/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1,11,11,LIHC,Edge_ORA,0.037162162162162164
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP,11/362,608/248612,0.0180921052631579,12.4251781041,10.7709808235632,2.3745144104611303e-9,5.85713554580412e-8,4.35327641917874e-8,hsa-miR-1258:GREB1/hsa-miR-1270:SLC22A11/hsa-miR-137-3p:CCDC170/hsa-miR-181b-5p:CCDC170/hsa-miR-196a-5p:ACSL6/hsa-miR-214-3p:SLC22A11/hsa-miR-3127-5p:SLC22A11/hsa-miR-671-5p:SLC22A11/hsa-miR-760:SLC22A11/hsa-miR-92a-1-5p:SLC22A11/hsa-miR-92b-3p:CCDC170,11,12,LIHC,Edge_ORA,0.04054054054054054
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN,CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_DN,9/362,349/248612,0.0257879656160458,17.7104909053491,11.929321666926,3.28998657486267e-9,7.10968886202032e-8,5.28422820825835e-8,hsa-miR-137-3p:CCDC170/hsa-miR-181b-5p:CCDC170/hsa-miR-200c-3p:AMACR/hsa-miR-211-5p:ZNF703/hsa-miR-217-5p:ZNF703/hsa-miR-34b-3p:AMACR/hsa-miR-4326:AMACR/hsa-miR-5589-5p:ZNF703/hsa-miR-92b-3p:CCDC170,9,13,LIHC,Edge_ORA,0.04391891891891892
LEE_LIVER_CANCER_MYC_DN,LEE_LIVER_CANCER_MYC_DN,10/362,480/248612,0.0208333333333333,14.3077808471455,11.1443488386019,3.3626906779825903e-9,7.10968886202032e-8,5.28422820825835e-8,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1,10,14,LIHC,Edge_ORA,0.0472972972972973
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN,MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN,10/362,551/248612,0.0181488203266788,12.4641285056803,10.287442643282,1.23463645428725e-8,2.4363492697935e-7,1.81080013295463e-7,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1,10,15,LIHC,Edge_ORA,0.05067567567567568
LEE_LIVER_CANCER_DENA_DN,LEE_LIVER_CANCER_DENA_DN,10/362,640/248612,0.015625,10.7308356353591,9.41257887275047,4.98021273721794e-8,8.6714292365677e-7,6.44498118934086e-7,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1,10,17,LIHC,Edge_ORA,0.057432432432432436
LEE_LIVER_CANCER_CIPROFIBRATE_DN,LEE_LIVER_CANCER_CIPROFIBRATE_DN,10/362,737/248612,0.0135685210312076,9.31850041605134,8.63639008014811,1.82056780524294e-7,2.83625300185216e-6,2.10802587975499e-6,hsa-miR-106b-5p:PCK1/hsa-miR-1224-5p:PCK1/hsa-miR-17-5p:PCK1/hsa-miR-20a-5p:PCK1/hsa-miR-20b-5p:PCK1/hsa-miR-323b-3p:PCK1/hsa-miR-452-3p:PCK1/hsa-miR-532-5p:PCK1/hsa-miR-877-5p:PCK1/hsa-miR-93-5p:PCK1,10,19,LIHC,Edge_ORA,0.06418918918918919
