pathway,Description,setSize,enrichmentScore,NES,p_value,padj,qvalue,rank,leading_edge,core_enrichment,cancer,method,relative_rank
SMID_BREAST_CANCER_BASAL_UP,SMID_BREAST_CANCER_BASAL_UP,140,0.213027890900317,1.07132032521011,0.313559322033898,0.631961259079903,0.525041417102077,259,"tags=33%, list=28%, signal=24%",MELK/BIRC5/TRIP13/CDC25A/HAPLN1/CDKN2A/CA9/ACP1/MYBL1/CHAF1A/NSD2/NUDT1/E2F3/SPIB/IFIH1/CALU/PTK7/CCL5/DLX5/HPSE/IDO1/SKP2/CALML5/TREM1/NUP93/EMC1/NCAN/GLDC/IL12RB2/CENPN/SRD5A1/AK2/MACROH2A2/TP53/BCL2A1/PEG10/VASH2/SIGMAR1/NFE2L3/CDYL/PDZK1IP1/PLCH1/RMND5A/CDKAL1/PAK1IP1/EPHB3,BRCA,TG_Score,0.49616858237547895
LIU_BREAST_CANCER,LIU_BREAST_CANCER,11,-0.434571486590458,-1.11880694733472,0.319298245614035,0.636159100040177,0.528529036532674,262,"tags=36%, list=17%, signal=30%",FAN1/TUBB6/NRN1/GIT2,BRCA,TG_Score,0.5019157088122606
HOLLERN_PAPILLARY_BREAST_TUMOR,HOLLERN_PAPILLARY_BREAST_TUMOR,5,-0.568233298788118,-1.15728767595039,0.324427480916031,0.643920703567178,0.534977475034639,263,"tags=60%, list=13%, signal=52%",PLCE1/HP/PGAP4,BRCA,TG_Score,0.5038314176245211
VANTVEER_BREAST_CANCER_POOR_PROGNOSIS,VANTVEER_BREAST_CANCER_POOR_PROGNOSIS,8,0.450691198013691,1.10012810503003,0.332589285714286,0.653041466542611,0.542555120418543,264,"tags=38%, list=6%, signal=35%",MELK/UCHL5/LPCAT1,BRCA,TG_Score,0.5057471264367817
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP,CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP,24,0.314712018254358,1.07265326146581,0.337801608579088,0.65551092817206,0.544606780413166,269,"tags=75%, list=39%, signal=46%",S100A14/RTKN/PKP3/PRSS8/TMEM30B/SLC49A4/IRF6/EMC10/PDZK1IP1/MACC1/SCNN1A/TC2N/SH3YL1/LITAF/DMAC1/TMEM87A/SUSD6/RNF144B,BRCA,TG_Score,0.5153256704980843
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_DN,HOLLERN_SOLID_NODULAR_BREAST_TUMOR_DN,6,-0.515737415598835,-1.11478884191646,0.342105263157895,0.66140350877193,0.549502410998256,270,"tags=83%, list=33%, signal=56%",IFITM1/TSPAN11/IGFBP4/PTPRS/RBMS3,BRCA,TG_Score,0.5172413793103449
FARMER_BREAST_CANCER_CLUSTER_1,FARMER_BREAST_CANCER_CLUSTER_1,7,0.491302114571659,1.11637492047525,0.344226579520697,0.663048983431011,0.550869492183054,271,"tags=57%, list=29%, signal=41%",OAS3/CD3D/HERC6/CYTIP,BRCA,TG_Score,0.5191570881226054
HP_BREAST_CARCINOMA,HP_BREAST_CARCINOMA,21,0.318656691683963,1.04220875638123,0.356770833333333,0.672326263537906,0.558577173981886,277,"tags=29%, list=13%, signal=25%",BRIP1/BRCA1/CDKN2A/PALB2/NTHL1/GNAS,BRCA,TG_Score,0.5306513409961686
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP,20,-0.366852125958676,-1.07391416126463,0.375,0.6796875,0.56469298245614,288,"tags=40%, list=23%, signal=31%",THRB/ID4/GPM6B/EGFR/DST/CNN1/MYH11/ADAMTS5,BRCA,TG_Score,0.5517241379310345
NIKOLSKY_BREAST_CANCER_7P15_AMPLICON,NIKOLSKY_BREAST_CANCER_7P15_AMPLICON,3,-0.636763075521733,-1.09454938888566,0.388118811881188,0.685030149671584,0.569131723461772,295,"tags=100%, list=10%, signal=90%",HOXA13/HOXA6,BRCA,TG_Score,0.5651340996168582
SMID_BREAST_CANCER_LUMINAL_A_DN,SMID_BREAST_CANCER_LUMINAL_A_DN,1,0.805126928820309,1.07847253737342,0.388446215139442,0.685030149671584,0.569131723461772,296,"tags=100%, list=20%, signal=81%",CENPN,BRCA,TG_Score,0.5670498084291188
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN,JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN,8,-0.440956947017603,-1.05653091090296,0.389891696750903,0.685264194289465,0.569326170694212,297,"tags=62%, list=25%, signal=47%",ZBTB14/RCL1/SUGP2/BMP6/PTPRM,BRCA,TG_Score,0.5689655172413793
MACLACHLAN_BRCA1_TARGETS_UP,MACLACHLAN_BRCA1_TARGETS_UP,4,-0.57179287496103,-1.08372825668901,0.396153846153846,0.691940615058324,0.574873025618128,298,"tags=75%, list=29%, signal=53%",IGFBP4/MET/TIMP2,BRCA,TG_Score,0.5708812260536399
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN,PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN,1,0.792434046789448,1.06147034281205,0.410358565737052,0.704628853009017,0.585414574389423,304,"tags=100%, list=21%, signal=79%",NEMP1,BRCA,TG_Score,0.5823754789272031
NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED,NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED,3,0.609561752988048,1.05432952381207,0.420523138832998,0.717363001538644,0.595994266251101,306,"tags=100%, list=39%, signal=61%",S100A16/COL26A1/PLAT,BRCA,TG_Score,0.5862068965517241
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP,TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP,4,0.556207738083213,1.0513878524831901,0.437759336099585,0.731053056827363,0.607368137553688,311,"tags=50%, list=18%, signal=41%",BPIFB1/SLC1A2,BRCA,TG_Score,0.5957854406130269
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON,NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON,6,0.480164916488701,1.0409634895166,0.442553191489362,0.731053056827363,0.607368137553688,316,"tags=33%, list=18%, signal=28%",NCOA6/RBM12,BRCA,TG_Score,0.6053639846743295
WANG_METHYLATED_IN_BREAST_CANCER,WANG_METHYLATED_IN_BREAST_CANCER,5,0.504119262367968,1.02803458324839,0.449790794979079,0.732862696951095,0.608871609485483,320,"tags=40%, list=9%, signal=36%",CDC25A/SLC9A1,BRCA,TG_Score,0.6130268199233716
FARMER_BREAST_CANCER_CLUSTER_3,FARMER_BREAST_CANCER_CLUSTER_3,7,-0.440795594647803,-1.00003383437582,0.4548802946593,0.732862696951095,0.608871609485483,324,"tags=71%, list=25%, signal=53%",AGFG1/PALS2/EGFR/VLDLR/ADM,BRCA,TG_Score,0.6206896551724138
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON,NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON,17,0.3169606661401,0.975016298614709,0.454326923076923,0.732862696951095,0.608871609485483,323,"tags=41%, list=24%, signal=31%",PARD6B/LSM14B/RAB22A/GNAS/ZBP1/MTG2/VAPB,BRCA,TG_Score,0.6187739463601533
NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON,NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON,15,-0.359671823046544,-0.993758867047936,0.477001703577513,0.749984606227294,0.623096708541329,332,"tags=60%, list=33%, signal=41%",CBFA2T3/RPL13/ZCCHC14/FANCA/ACSF3/SPG7/DEF8/RNF166/GAS8,BRCA,TG_Score,0.6360153256704981
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN,SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN,5,-0.488174266971821,-0.994236107048818,0.480916030534351,0.751611281254285,0.624448170753712,334,"tags=40%, list=7%, signal=37%",PPP1R1A/ADH1B,BRCA,TG_Score,0.6398467432950191
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN,SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN,2,0.66268359472243,1.01742419025726,0.486274509803922,0.752860653389818,0.625486164945765,335,"tags=100%, list=34%, signal=66%",ELOVL2/STC2,BRCA,TG_Score,0.6417624521072797
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON,NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON,15,-0.355766579526889,-0.982968835338569,0.488926746166951,0.752860653389818,0.625486164945765,339,"tags=47%, list=9%, signal=43%",GJC3/DYNC1I1/CFAP69/ZNF655/CYP3A5/CYP3A7/KRIT1,BRCA,TG_Score,0.6494252873563219
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN,TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN,1,-0.741413638626182,-0.994526266310031,0.499001996007984,0.766114829165199,0.63649790202876,340,"tags=100%, list=26%, signal=74%",NA,BRCA,TG_Score,0.6513409961685823
SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP,SMID_BREAST_CANCER_RELAPSE_IN_BRAIN_UP,9,-0.399913895258635,-0.98508007163292,0.50445632798574,0.767714878159056,0.637827242995626,343,"tags=33%, list=19%, signal=27%",CHST3/EGFR/LDHB,BRCA,TG_Score,0.657088122605364
MACLACHLAN_BRCA1_TARGETS_DN,MACLACHLAN_BRCA1_TARGETS_DN,2,0.650173886491626,0.998217920676359,0.511764705882353,0.772084325059504,0.64145743481451,346,"tags=50%, list=13%, signal=44%",BAX,BRCA,TG_Score,0.6628352490421456
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN,GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN,49,-0.264162094298968,-0.958553884627845,0.517037037037037,0.773038842345773,0.6422504598638,348,"tags=45%, list=26%, signal=34%",PLXND1/KHDC4/ATXN7/SBNO2/MON2/CYTH1/DPH7/AKAP13/RAPGEF1/SLC23A2/EXOC3/AGO4/PGS1/BTN2A1/ARHGAP17/GBA2/PML/TLN1/SUPT7L/DNHD1/ZNF436-AS1/MSH5,BRCA,TG_Score,0.6666666666666666
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP,CLIMENT_BREAST_CANCER_COPY_NUMBER_UP,2,0.64304077761228,0.987266393305857,0.525490196078431,0.775740804796495,0.64449528448509,353,"tags=50%, list=34%, signal=33%",EXT1,BRCA,TG_Score,0.6762452107279694
YANG_BREAST_CANCER_ESR1_BULK_UP,YANG_BREAST_CANCER_ESR1_BULK_UP,9,0.370581872980464,0.94242606522143,0.526077097505669,0.775740804796495,0.64449528448509,354,"tags=22%, list=7%, signal=21%",CELSR1/TMBIM6,BRCA,TG_Score,0.6781609195402298
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON,NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON,13,0.330498397214934,0.942254292014452,0.524705882352941,0.775740804796495,0.64449528448509,352,"tags=62%, list=39%, signal=38%",ZNF260/ZNF829/ZNF570/ZNF420/ZNF461/ZNF790/ZNF568/ZNF567,BRCA,TG_Score,0.6743295019157088
NIKOLSKY_BREAST_CANCER_17P11_AMPLICON,NIKOLSKY_BREAST_CANCER_17P11_AMPLICON,3,-0.568227091633466,-0.976741020019237,0.528712871287129,0.777431320596848,0.645899786420451,355,"tags=100%, list=43%, signal=57%",SLC47A1/SLC47A2,BRCA,TG_Score,0.6800766283524904
WELCSH_BRCA1_TARGETS_DN,WELCSH_BRCA1_TARGETS_DN,38,0.250047092736152,0.95004749585301,0.534285714285714,0.779578516510869,0.647683703977572,357,"tags=34%, list=20%, signal=28%",LMNB2/XRCC5/SOX4/UBL4A/CHAF1A/CTPS1/NARS1/RRP1B/PRRC2A/RASSF7/FGFR3/CAD/H4C3,BRCA,TG_Score,0.6839080459770115
YANG_BREAST_CANCER_ESR1_UP,YANG_BREAST_CANCER_ESR1_UP,13,0.324208355342834,0.924321318660023,0.543529411764706,0.781604278074866,0.649366732338869,362,"tags=46%, list=30%, signal=32%",GATA3/KDM4B/MLPH/MAPT/GREB1/SCNN1A,BRCA,TG_Score,0.6934865900383141
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON,NIKOLSKY_BREAST_CANCER_5P15_AMPLICON,18,-0.331959822479125,-0.951906135549289,0.545150501672241,0.781781763387114,0.649514189383931,364,"tags=17%, list=4%, signal=16%",AHRR/PDCD6/SDHA,BRCA,TG_Score,0.6973180076628352
FARMER_BREAST_CANCER_CLUSTER_5,FARMER_BREAST_CANCER_CLUSTER_5,4,0.509469586562362,0.963039702337193,0.549792531120332,0.783489681050657,0.650933149007604,365,"tags=75%, list=46%, signal=41%",TUBD1/RPS6KB1/VMP1,BRCA,TG_Score,0.6992337164750958
CHIN_BREAST_CANCER_COPY_NUMBER_DN,CHIN_BREAST_CANCER_COPY_NUMBER_DN,5,0.452115912538609,0.921985784759266,0.550209205020921,0.783489681050657,0.650933149007604,366,"tags=20%, list=2%, signal=20%",PDIA3,BRCA,TG_Score,0.7011494252873564
DOANE_BREAST_CANCER_CLASSES_DN,DOANE_BREAST_CANCER_CLASSES_DN,10,0.335972147286132,0.884763071294642,0.578828828828829,0.797225985880339,0.662345445014519,379,"tags=20%, list=11%, signal=18%",PMAIP1/CALU,BRCA,TG_Score,0.7260536398467433
GOCC_BRCA1_C_COMPLEX,GOCC_BRCA1_C_COMPLEX,2,-0.622181242488329,-0.964502685196919,0.583333333333333,0.801251406074241,0.665689815088903,380,"tags=50%, list=2%, signal=49%",RAD50,BRCA,TG_Score,0.7279693486590039
FARMER_BREAST_CANCER_CLUSTER_4,FARMER_BREAST_CANCER_CLUSTER_4,2,0.610940306609307,0.937982246275242,0.596078431372549,0.810294117647059,0.673202614379085,384,"tags=50%, list=34%, signal=33%",AEBP1,BRCA,TG_Score,0.735632183908046
HOLLERN_SQUAMOUS_BREAST_TUMOR,HOLLERN_SQUAMOUS_BREAST_TUMOR,26,0.264437792921262,0.920393292313721,0.595567867036011,0.810294117647059,0.673202614379085,383,"tags=46%, list=32%, signal=32%",S100A14/HOXC13/CTPS1/CYSRT1/ZNF703/CALML5/CUX1/NFE2L3/AQP3/LY6G6C/GJB6/CRYM,BRCA,TG_Score,0.7337164750957854
WP_TARGETED_AGENTS_IN_TRIPLE_NEGATIVE_BREAST_CANCER,WP_TARGETED_AGENTS_IN_TRIPLE_NEGATIVE_BREAST_CANCER,13,0.311185447169465,0.887192874999564,0.595294117647059,0.810294117647059,0.673202614379085,382,"tags=62%, list=41%, signal=36%",MLST8/AR/RPTOR/RPS6KB1/HRAS/MAP2K2/INPP4B/MTOR,BRCA,TG_Score,0.7318007662835249
HEDENFALK_BREAST_CANCER_BRACX_UP,HEDENFALK_BREAST_CANCER_BRACX_UP,3,0.533656837533996,0.923040457571659,0.609657947686117,0.820209919309673,0.681440787972545,388,"tags=67%, list=40%, signal=40%",ATP5F1B/UBA52,BRCA,TG_Score,0.7432950191570882
HEDENFALK_BREAST_CANCER_BRACX_DN,HEDENFALK_BREAST_CANCER_BRACX_DN,6,-0.407786484869004,-0.88144821272751706,0.607142857142857,0.820209919309673,0.681440787972545,386,"tags=50%, list=7%, signal=46%",FKBP8/HPS5/ARHGEF7,BRCA,TG_Score,0.7394636015325671
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP,ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP,17,-0.314802894664134,-0.89440624209443,0.621160409556314,0.82927297644091,0.688970490610315,391,"tags=29%, list=26%, signal=22%",FANCA/DEF8/GAS8/CSNK2A2/PLLP,BRCA,TG_Score,0.7490421455938697
WP_BREAST_CANCER_PATHWAY,WP_BREAST_CANCER_PATHWAY,36,0.240608552657549,0.893309118674054,0.648967551622419,0.853428820750459,0.70903947196852,395,"tags=17%, list=9%, signal=15%",E2F1/FZD2/BRCA1/CSNK2A1/WNT7B/E2F3,BRCA,TG_Score,0.7567049808429118
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON,NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON,3,-0.499647381213612,-0.858857488427046,0.647524752475248,0.853428820750459,0.70903947196852,394,"tags=67%, list=23%, signal=52%",SELENOO/TUBGCP6,BRCA,TG_Score,0.7547892720306514
WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER,WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER,8,-0.352679405918702,-0.845018309638124,0.646209386281588,0.853428820750459,0.70903947196852,392,"tags=50%, list=18%, signal=41%",PIK3C2B/EGFR/INS/CYP19A1,BRCA,TG_Score,0.7509578544061303
NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON,NIKOLSKY_BREAST_CANCER_19Q13.4_AMPLICON,2,0.587503111774957,0.901998906463988,0.662745098039216,0.860579455662862,0.714980310008266,402,"tags=100%, list=41%, signal=59%",VSTM1/CACNG8,BRCA,TG_Score,0.7701149425287356
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,34,0.236958584904228,0.872590843714772,0.661764705882353,0.860579455662862,0.714980310008266,401,"tags=62%, list=45%, signal=34%",CDC6/SLC6A4/IKZF3/KRT10-AS1/FAM222B/WIPF2/GOSR1/TRAF4/CCR7/MRPL45/MED24/ACACA/BLTP2/ORMDL3/MSL1/PHF12/SOCS7/TAOK1/PPP1R1B/CCL18/KRT20,BRCA,TG_Score,0.7681992337164751
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP,GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP,22,0.259377712015551,0.861690345864872,0.661498708010336,0.860579455662862,0.714980310008266,400,"tags=32%, list=19%, signal=26%",RAD1/DNAJC21/F2R/SMIM14/FAM114A1/CYP20A1/HEATR3,BRCA,TG_Score,0.7662835249042146
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP,SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP,6,0.375756069476654,0.814612513029501,0.670212765957447,0.865967979776701,0.71945716408147,404,"tags=17%, list=3%, signal=16%",HAPLN1,BRCA,TG_Score,0.7739463601532567
ZHANG_BREAST_CANCER_PROGENITORS_DN,ZHANG_BREAST_CANCER_PROGENITORS_DN,29,-0.261619254048132,-0.858185871593965,0.680061823802164,0.868876452862678,0.721873560353747,408,"tags=41%, list=27%, signal=30%",ARMC8/CACNG7/MXD4/A2M/BPHL/RNF166/LAMA5/SOCS3/PPL/S100A1/DDR2/SRR,BRCA,TG_Score,0.7816091954022989
CHIN_BREAST_CANCER_COPY_NUMBER_UP,CHIN_BREAST_CANCER_COPY_NUMBER_UP,4,0.437817857318125,0.827597937365675,0.688796680497925,0.868876452862678,0.721873560353747,413,"tags=25%, list=2%, signal=24%",CSE1L,BRCA,TG_Score,0.7911877394636015
HOLLERN_MICROACINAR_BREAST_TUMOR_UP,HOLLERN_MICROACINAR_BREAST_TUMOR_UP,8,0.33675963588017,0.822023464634424,0.685267857142857,0.868876452862678,0.721873560353747,409,"tags=38%, list=24%, signal=29%",FAM234B/SPDEF/RAP1GAP,BRCA,TG_Score,0.7835249042145593
NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON,NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON,5,0.39909848431404,0.813869008039152,0.688284518828452,0.868876452862678,0.721873560353747,412,"tags=60%, list=38%, signal=37%",FCMR/RASSF5/DYRK3,BRCA,TG_Score,0.789272030651341
NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON,NIKOLSKY_BREAST_CANCER_8Q12_Q22_AMPLICON,17,0.270774049869688,0.832939667498563,0.704326923076923,0.869169394435352,0.722116939922091,423,"tags=65%, list=34%, signal=43%",POLR2K/JPH1/ELOC/TP53INP1/PABPC1/ATP6V1C1/GDAP1/UBE2W/ZNF706/VPS13B/TSPYL5,BRCA,TG_Score,0.8103448275862069
BAE_BRCA1_TARGETS_UP,BAE_BRCA1_TARGETS_UP,11,0.299739761803275,0.808216456668383,0.701388888888889,0.869169394435352,0.722116939922091,420,"tags=45%, list=25%, signal=34%",H2BC5/TAX1BP1/SEM1/NET1/PRDX2,BRCA,TG_Score,0.8045977011494253
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER,NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER,27,-0.26042606187346,-0.838034321043393,0.712962962962963,0.873220896750309,0.725482979352948,426,"tags=41%, list=27%, signal=30%",ZFHX4/RADIL/FANCA/DNAH17/THBS3/RSKR/GOLGA7/SEPTIN4/PKHD1L1/AHRR/PDCD6,BRCA,TG_Score,0.8160919540229885
FARMER_BREAST_CANCER_CLUSTER_7,FARMER_BREAST_CANCER_CLUSTER_7,5,0.389085067762996,0.793448962071078,0.717573221757322,0.873220896750309,0.725482979352948,428,"tags=80%, list=27%, signal=59%",ALCAM/TRIM36/AR/SREBF1,BRCA,TG_Score,0.8199233716475096
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER,NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER,8,-0.321856618084938,-0.771167045185144,0.752707581227437,0.897062459819,0.745290851876241,438,"tags=38%, list=23%, signal=29%",HNF1A/FOXP2/MEF2C,BRCA,TG_Score,0.8390804597701149
WP_TARGETED_THERAPY_IN_BREAST_CANCER,WP_TARGETED_THERAPY_IN_BREAST_CANCER,5,0.375626535472028,0.766003399745429,0.751046025104602,0.897062459819,0.745290851876241,437,"tags=40%, list=20%, signal=32%",ERBB3/PIK3CG,BRCA,TG_Score,0.8371647509578544
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN,GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN,110,-0.202636747647264,-0.84169370175662,0.760526315789474,0.901981946624804,0.749378023814114,440,"tags=28%, list=26%, signal=22%",TRMU/FANCA/SUGP2/DPH7/PICK1/DOT1L/SLC23A2/SEMA6B/HIP1R/MBD3/SAFB2/SEMA6C/ATAD3B/TPM2/ARHGAP17/DENND4B/ATN1/GBA2/SH3BP2/TLN1/SUPT7L/SRRM2/CACTIN/REXO1/MRPS25/IL18BP/ZNF436-AS1/TMEM259/TAF1C/CFAP410/SRCAP,BRCA,TG_Score,0.842911877394636
MORF_BRCA1,MORF_BRCA1,73,-0.216542603332506,-0.836160954166613,0.769559032716927,0.906794164962158,0.753376075749968,443,"tags=11%, list=9%, signal=10%",NR2C1/NMT2/PPP1R1A/POU6F1/IL11RA/PIGF/PHLDB1/STARD5,BRCA,TG_Score,0.8486590038314177
NADERI_BREAST_CANCER_PROGNOSIS_DN,NADERI_BREAST_CANCER_PROGNOSIS_DN,3,0.440283447853688,0.76153701514638,0.798792756539235,0.918861629771626,0.76340187833416,453,"tags=33%, list=9%, signal=30%",SSR2,BRCA,TG_Score,0.867816091954023
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN,LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN,5,0.353542671704107,0.720968469759759,0.799163179916318,0.918861629771626,0.76340187833416,454,"tags=40%, list=14%, signal=35%",NDUFAB1/ZNF703,BRCA,TG_Score,0.8697318007662835
YANG_BREAST_CANCER_ESR1_LASER_DN,YANG_BREAST_CANCER_ESR1_LASER_DN,12,0.270087509656912,0.748691621756211,0.815165876777251,0.92705138927609,0.770206034244301,459,"tags=8%, list=0%, signal=8%",KIF14,BRCA,TG_Score,0.8793103448275862
NIKOLSKY_BREAST_CANCER_19P13_AMPLICON,NIKOLSKY_BREAST_CANCER_19P13_AMPLICON,1,-0.585863613738178,-0.78587271933327,0.826347305389222,0.929654811715481,0.772368990576282,463,"tags=100%, list=41%, signal=59%",NA,BRCA,TG_Score,0.8869731800766284
ONGUSAHA_BRCA1_TARGETS_DN,ONGUSAHA_BRCA1_TARGETS_DN,2,0.508588498879761,0.780840578773698,0.837254901960784,0.937869224943196,0.779193629111911,466,"tags=100%, list=49%, signal=51%",TPR/SCEL,BRCA,TG_Score,0.89272030651341
HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2,HONRADO_BREAST_CANCER_BRCA1_VS_BRCA2,4,-0.364514035465995,-0.690869329599747,0.840384615384615,0.939353244520842,0.780426571370412,467,"tags=50%, list=2%, signal=49%",EGFR/RAD50,BRCA,TG_Score,0.8946360153256705
VANTVEER_BREAST_CANCER_BRCA1_DN,VANTVEER_BREAST_CANCER_BRCA1_DN,12,0.243408901710272,0.67473762708559,0.898104265402844,0.973168221334663,0.808520482334908,481,"tags=42%, list=37%, signal=26%",ECI1/FAM110C/UBE2Q2/NQO1/BLTP2,BRCA,TG_Score,0.921455938697318
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP,LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP,1,0.561224489795918,0.751763700703884,0.908366533864542,0.975740349021682,0.810657438590306,484,"tags=100%, list=44%, signal=56%",SKP1,BRCA,TG_Score,0.9272030651340997
BAE_BRCA1_TARGETS_DN,BAE_BRCA1_TARGETS_DN,10,0.249291569995657,0.656494822260895,0.916666666666667,0.976530612244898,0.811313999283924,490,"tags=60%, list=35%, signal=39%",HYOU1/CAD/BAG1/MAN1A2/TCOF1/EBI3,BRCA,TG_Score,0.9386973180076629
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP,LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP,20,-0.213650470780075,-0.62543529094179,0.935,0.981967084022364,0.815830688883271,497,"tags=30%, list=21%, signal=24%",GPM6B/SOD2/CSPG4/ANGPTL4/NMT2/ADM,BRCA,TG_Score,0.9521072796934866
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN,SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN,7,0.264335122207889,0.6006428474075,0.93681917211329,0.981967084022364,0.815830688883271,498,"tags=43%, list=23%, signal=33%",SRD5A1/SIX1/PEG10,BRCA,TG_Score,0.9540229885057471
POOLA_INVASIVE_BREAST_CANCER_DN,POOLA_INVASIVE_BREAST_CANCER_DN,31,0.18932969954414,0.686290051620242,0.939655172413793,0.982475138121547,0.81625278666279,499,"tags=26%, list=19%, signal=21%",H2AC6/CELSR1/GATA3/SEZ6L2/FGFR3/KDM4B/FLNB/BST2,BRCA,TG_Score,0.9559386973180076
VANTVEER_BREAST_CANCER_METASTASIS_UP,VANTVEER_BREAST_CANCER_METASTASIS_UP,7,-0.26772931934604,-0.607398034488917,0.941068139963168,0.982475138121547,0.81625278666279,500,"tags=57%, list=24%, signal=44%",MYLIP/CIRBP/MYRIP/LETMD1,BRCA,TG_Score,0.9578544061302682
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP,BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP,53,-0.192224396517052,-0.701515752544306,0.944693572496263,0.984291506672753,0.817761848657339,501,"tags=25%, list=21%, signal=20%",C1S/CASP10/SOD2/IL15/IL15RA/SOCS3/PSMG4/SCML1/C9orf72/GABBR1/AIFM2/TREX1/CCDC69,BRCA,TG_Score,0.9597701149425287
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN,ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN,4,0.290917389411498,0.549915055762152,0.95643153526971,0.988632487011077,0.821368390095914,503,"tags=75%, list=40%, signal=45%",CDYL2/DNAJA2/MYLK3,BRCA,TG_Score,0.9636015325670498
